transaction_id,date,timestamp,account_id,fi_type,direction,mode,amount,narration,balance_after,category,sub_category,is_income,is_obligation,is_discretionary,is_recurring
TXN_AARAV_20260311_1054,2026-03-11,2026-03-11T13:29:00+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,228.00,UPI/DE/SWIGGY/Bangalore lunch,239898.55,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260311_1055,2026-03-11,2026-03-11T18:40:48+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,208.00,UPI/DE/UBER/Bangalore trip,239690.55,commute,cab_from_work,False,False,True,False
TXN_AARAV_20260312_1056,2026-03-12,2026-03-12T01:58:03+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,649.00,CARD/DE/RECURRING/NETFLIX/SUBSCRIPTION,239041.55,subscription,netflix,False,True,False,True
TXN_AARAV_20260312_1057,2026-03-12,2026-03-12T08:21:20+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,42.00,CARD/DE/BMRCL METRO/Bangalore fare,238999.55,commute,metro,False,False,False,False
TXN_AARAV_20260312_1058,2026-03-12,2026-03-12T12:44:32+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,272.00,UPI/DE/CAFE COFFEE DAY/Bangalore coffee,238727.55,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260312_1059,2026-03-12,2026-03-12T14:42:09+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,254.00,UPI/DE/ZOMATO/Bangalore lunch,238473.55,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260312_1060,2026-03-12,2026-03-12T17:18:30+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,1005.00,UPI/DE/BESCOM/ELECTRICITY BILL/MAR26,237468.55,utility,electricity,False,True,False,True
TXN_AARAV_20260312_1061,2026-03-12,2026-03-12T21:46:20+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,351.00,UPI/DE/ZOMATO/Bangalore dinner order,237117.55,food_delivery,dinner,False,False,True,False
TXN_AARAV_20260313_1062,2026-03-13,2026-03-13T09:02:03+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,191.00,UPI/DE/UBER/Bangalore trip,236926.55,commute,cab_to_work,False,False,True,False
TXN_AARAV_20260313_1063,2026-03-13,2026-03-13T14:33:58+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,222.00,UPI/DE/SWIGGY/Bangalore lunch,236704.55,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260313_1064,2026-03-13,2026-03-13T21:36:34+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,2410.50,CARD/DE/TOIT/Bangalore dining,234294.05,eating_out,friday_social,False,False,True,False
TXN_AARAV_20260314_1065,2026-03-14,2026-03-14T01:38:03+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,75.00,CARD/DE/RECURRING/ICLOUD/SUBSCRIPTION,234219.05,subscription,icloud,False,True,False,True
TXN_AARAV_20260314_1066,2026-03-14,2026-03-14T02:17:48+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,119.00,CARD/DE/RECURRING/SPOTIFY/SUBSCRIPTION,234100.05,subscription,spotify,False,True,False,True
TXN_AARAV_20260314_1067,2026-03-14,2026-03-14T12:14:48+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,2842.50,UPI/DE/MORE SUPERMARKET/Bangalore grocery,231257.55,groceries,weekly_grocery,False,False,False,True
TXN_AARAV_20260314_1068,2026-03-14,2026-03-14T17:39:38+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,4999.50,CARD/DE/ZARA/shopping,226258.05,fashion,impulse_shopping,False,False,True,False
TXN_AARAV_20260314_1069,2026-03-14,2026-03-14T19:06:32+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,1339.50,CARD/DE/EMPIRE RESTAURANT/Bangalore dining,224918.55,eating_out,weekend_dining,False,False,True,False
TXN_AARAV_20260315_1070,2026-03-15,2026-03-15T14:40:35+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,611.00,UPI/DE/ZOMATO/Bangalore lunch order,224307.55,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260315_1071,2026-03-15,2026-03-15T14:56:08+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,FT,999.00,FT/DE/ACT FIBERNET/BROADBAND BILL/MAR26,223308.55,utility,broadband,False,True,False,True
TXN_AARAV_20260315_1072,2026-03-15,2026-03-15T17:36:22+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,187.00,UPI/DE/BLUE TOKAI/Indiranagar coffee,223121.55,coffee,weekend_coffee,False,False,True,False
TXN_AARAV_20260315_1073,2026-03-15,2026-03-15T21:55:29+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,1426.00,CARD/DE/MTR/Bangalore dining,221695.55,eating_out,weekend_dining,False,False,True,False
TXN_AARAV_20260316_1074,2026-03-16,2026-03-16T09:54:04+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,312.00,UPI/DE/RAPIDO/Bangalore trip,221383.55,commute,cab_to_work,False,False,True,False
TXN_AARAV_20260316_1075,2026-03-16,2026-03-16T10:08:05+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,161.00,UPI/DE/CAFE COFFEE DAY/Bangalore coffee,221222.55,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260316_1076,2026-03-16,2026-03-16T19:28:55+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,288.00,UPI/DE/RAPIDO/Bangalore trip,220934.55,commute,cab_from_work,False,False,True,False
TXN_AARAV_20260317_1077,2026-03-17,2026-03-17T08:05:36+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,251.00,UPI/DE/OLA/Bangalore trip,220683.55,commute,cab_to_work,False,False,True,False
TXN_AARAV_20260317_1078,2026-03-17,2026-03-17T20:34:36+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,368.00,UPI/DE/OLA/Bangalore trip,220315.55,commute,cab_from_work,False,False,True,False
TXN_AARAV_20260317_1079,2026-03-17,2026-03-17T21:12:24+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,383.00,UPI/DE/ZOMATO/Bangalore dinner order,219932.55,food_delivery,dinner,False,False,True,False
TXN_AARAV_20260318_1080,2026-03-18,2026-03-18T09:48:29+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,251.00,UPI/DE/UBER/Bangalore trip,219681.55,commute,cab_to_work,False,False,True,False
TXN_AARAV_20260318_1081,2026-03-18,2026-03-18T12:04:32+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,372.00,UPI/DE/ZOMATO/Bangalore lunch,219309.55,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260318_1082,2026-03-18,2026-03-18T12:40:03+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,187.00,UPI/DE/STARBUCKS/Bangalore coffee,219122.55,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260318_1083,2026-03-18,2026-03-18T16:28:08+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,599.00,UPI/DE/JIO/MOBILE BILL/MAR26,218523.55,utility,mobile,False,True,False,True
TXN_AARAV_20260318_1084,2026-03-18,2026-03-18T19:46:00+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,446.00,UPI/DE/ZOMATO/Bangalore dinner order,218077.55,food_delivery,dinner,False,False,True,False
TXN_AARAV_20260318_1085,2026-03-18,2026-03-18T20:31:05+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,330.00,UPI/DE/UBER/Bangalore trip,217747.55,commute,cab_from_work,False,False,True,False
TXN_AARAV_20260318_1086,2026-03-18,2026-03-18T23:13:20+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,426.00,UPI/DE/SWIGGY/late night food,217321.55,food_delivery,late_night_food,False,False,True,False
TXN_AARAV_20260319_1087,2026-03-19,2026-03-19T09:11:04+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,339.00,UPI/DE/RAPIDO/Bangalore trip,216982.55,commute,cab_to_work,False,False,True,False
TXN_AARAV_20260319_1088,2026-03-19,2026-03-19T11:15:38+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,164.00,UPI/DE/STARBUCKS/Bangalore coffee,216818.55,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260319_1089,2026-03-19,2026-03-19T19:32:13+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,319.00,UPI/DE/SWIGGY/Bangalore dinner order,216499.55,food_delivery,dinner,False,False,True,False
TXN_AARAV_20260319_1090,2026-03-19,2026-03-19T20:28:12+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,267.00,UPI/DE/RAPIDO/Bangalore trip,216232.55,commute,cab_from_work,False,False,True,False
TXN_AARAV_20260320_1091,2026-03-20,2026-03-20T03:05:16+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,179.00,CARD/DE/RECURRING/AMAZON PRIME/SUBSCRIPTION,216053.55,subscription,amazon_prime,False,True,False,True
TXN_AARAV_20260320_1092,2026-03-20,2026-03-20T08:30:32+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,54.00,CARD/DE/BMRCL METRO/Bangalore fare,215999.55,commute,metro,False,False,False,False
TXN_AARAV_20260320_1093,2026-03-20,2026-03-20T12:24:09+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,385.00,UPI/DE/ZOMATO/Bangalore lunch,215614.55,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260320_1094,2026-03-20,2026-03-20T21:20:09+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,3211.50,CARD/DE/TOIT/Bangalore dining,212403.05,eating_out,friday_social,False,False,True,False
TXN_AARAV_20260320_1095,2026-03-20,2026-03-20T22:26:34+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,551.00,UPI/DE/SWIGGY/Bangalore dinner order,211852.05,food_delivery,dinner,False,False,True,False
TXN_AARAV_20260321_1096,2026-03-21,2026-03-21T10:11:02+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,2980.50,UPI/DE/BIGBASKET/Bangalore grocery,208871.55,groceries,weekly_grocery,False,False,False,True
TXN_AARAV_20260321_1097,2026-03-21,2026-03-21T20:59:40+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,1828.50,CARD/DE/TRUFFLES/Bangalore dining,207043.05,eating_out,weekend_dining,False,False,True,False
TXN_AARAV_20260322_1098,2026-03-22,2026-03-22T18:40:46+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,394.00,UPI/DE/BLUE TOKAI/Indiranagar coffee,206649.05,coffee,weekend_coffee,False,False,True,False
TXN_AARAV_20260322_1099,2026-03-22,2026-03-22T19:30:24+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,948.00,UPI/DE/BIGBASKET/Bangalore grocery,205701.05,groceries,grocery_topup,False,False,False,True
TXN_AARAV_20260322_1100,2026-03-22,2026-03-22T22:30:38+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,1671.00,CARD/DE/MTR/Bangalore dining,204030.05,eating_out,weekend_dining,False,False,True,False
TXN_AARAV_20260323_1101,2026-03-23,2026-03-23T09:08:44+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,221.00,UPI/DE/OLA/Bangalore trip,203809.05,commute,cab_to_work,False,False,True,False
TXN_AARAV_20260323_1102,2026-03-23,2026-03-23T10:28:05+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,CREDIT,UPI,1816.00,UPI/CR/PAYTM/REFUND ORDER CANCELLED,205625.05,refund,order_cancellation,False,False,False,False
TXN_AARAV_20260323_1103,2026-03-23,2026-03-23T10:58:36+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,213.00,UPI/DE/BLUE TOKAI/Bangalore coffee,205412.05,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260323_1104,2026-03-23,2026-03-23T18:33:00+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,280.00,UPI/DE/OLA/Bangalore trip,205132.05,commute,cab_from_work,False,False,True,False
TXN_AARAV_20260324_1105,2026-03-24,2026-03-24T08:31:40+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,78.00,CARD/DE/BMRCL METRO/Bangalore fare,205054.05,commute,metro,False,False,False,False
TXN_AARAV_20260324_1106,2026-03-24,2026-03-24T10:04:28+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,228.00,UPI/DE/CAFE COFFEE DAY/Bangalore coffee,204826.05,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260325_1107,2026-03-25,2026-03-25T09:44:58+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,57.00,CARD/DE/BMRCL METRO/Bangalore fare,204769.05,commute,metro,False,False,False,False
TXN_AARAV_20260325_1108,2026-03-25,2026-03-25T12:11:48+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,125.00,UPI/DE/CAFE COFFEE DAY/Bangalore coffee,204644.05,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260325_1109,2026-03-25,2026-03-25T13:42:14+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,433.00,UPI/DE/ZOMATO/Bangalore lunch,204211.05,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260326_1110,2026-03-26,2026-03-26T12:36:20+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,209.00,UPI/DE/THIRD WAVE COFFEE/Bangalore coffee,204002.05,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260326_1111,2026-03-26,2026-03-26T21:48:19+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,618.00,UPI/DE/ZOMATO/Bangalore dinner order,203384.05,food_delivery,dinner,False,False,True,False
TXN_AARAV_20260326_1112,2026-03-26,2026-03-26T23:29:42+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,307.00,UPI/DE/ZOMATO/late night food,203077.05,food_delivery,late_night_food,False,False,True,False
TXN_AARAV_20260327_1113,2026-03-27,2026-03-27T09:27:20+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,175.00,UPI/DE/UBER/Bangalore trip,202902.05,commute,cab_to_work,False,False,True,False
TXN_AARAV_20260327_1114,2026-03-27,2026-03-27T20:16:59+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,250.00,UPI/DE/UBER/Bangalore trip,202652.05,commute,cab_from_work,False,False,True,False
TXN_AARAV_20260328_1115,2026-03-28,2026-03-28T11:02:30+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,CREDIT,FT,165000.00,FT/CR/ACME TECH SALARY/MAR26,367652.05,salary,monthly_salary,True,False,False,True
TXN_AARAV_20260328_1116,2026-03-28,2026-03-28T13:22:09+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,2412.80,UPI/DE/DMART/Bangalore grocery,365239.25,groceries,weekly_grocery,False,False,False,True
TXN_AARAV_20260328_1117,2026-03-28,2026-03-28T15:44:13+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,497.00,UPI/DE/BLUE TOKAI/Indiranagar coffee,364742.25,coffee,weekend_coffee,False,False,True,False
TXN_AARAV_20260328_1118,2026-03-28,2026-03-28T19:39:00+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,3146.00,CARD/DE/TRUFFLES/Bangalore dining,361596.25,eating_out,weekend_dining,False,False,True,False
TXN_AARAV_20260329_1119,2026-03-29,2026-03-29T17:15:51+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,1370.20,UPI/DE/BLINKIT/Bangalore grocery,360226.05,groceries,grocery_topup,False,False,False,True
TXN_AARAV_20260329_1120,2026-03-29,2026-03-29T21:39:16+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,FT,10000.00,FT/DE/INTERNAL/GOAL SAVINGS/EMERGENCY FUND,350226.05,goal_allocation,emergency_fund,False,False,False,True
TXN_AARAV_20260329_1121,2026-03-29,2026-03-29T21:53:20+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,2470.00,CARD/DE/EMPIRE RESTAURANT/Bangalore dining,347756.05,eating_out,weekend_dining,False,False,True,False
TXN_AARAV_20260329_1122,2026-03-29,2026-03-29T22:40:22+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,FT,8000.00,FT/DE/INTERNAL/GOAL SAVINGS/BALI VACATION,339756.05,goal_allocation,vacation_bali,False,False,False,True
TXN_AARAV_20260330_1123,2026-03-30,2026-03-30T09:16:28+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,32.00,CARD/DE/BMRCL METRO/Bangalore fare,339724.05,commute,metro,False,False,False,False
TXN_AARAV_20260330_1124,2026-03-30,2026-03-30T11:58:42+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,216.00,UPI/DE/BLUE TOKAI/Bangalore coffee,339508.05,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260330_1125,2026-03-30,2026-03-30T12:05:51+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,240.00,UPI/DE/SWIGGY/Bangalore lunch,339268.05,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260330_1126,2026-03-30,2026-03-30T22:33:34+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,FT,6000.00,FT/DE/INTERNAL/GOAL SAVINGS/NEW LAPTOP,333268.05,goal_allocation,laptop,False,False,False,True
TXN_AARAV_20260331_1127,2026-03-31,2026-03-31T09:27:41+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,184.00,UPI/DE/RAPIDO/Bangalore trip,333084.05,commute,cab_to_work,False,False,True,False
TXN_AARAV_20260331_1128,2026-03-31,2026-03-31T12:18:03+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,275.00,UPI/DE/ZOMATO/Bangalore lunch,332809.05,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260331_1129,2026-03-31,2026-03-31T18:45:54+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,318.00,UPI/DE/RAPIDO/Bangalore trip,332491.05,commute,cab_from_work,False,False,True,False
TXN_AARAV_20260401_1130,2026-04-01,2026-04-01T09:29:58+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,79.00,CARD/DE/BMRCL METRO/Bangalore fare,332412.05,commute,metro,False,False,False,False
TXN_AARAV_20260401_1131,2026-04-01,2026-04-01T12:27:06+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,127.00,UPI/DE/BLUE TOKAI/Bangalore coffee,332285.05,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260401_1132,2026-04-01,2026-04-01T16:45:06+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,ATM,5000.00,ATM/DE/HDFC ATM BANGALORE/CASH WITHDRAWAL,327285.05,cash_withdrawal,atm,False,False,False,False
TXN_AARAV_20260402_1133,2026-04-02,2026-04-02T08:51:59+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,40.00,CARD/DE/BMRCL METRO/Bangalore fare,327245.05,commute,metro,False,False,False,False
TXN_AARAV_20260402_1134,2026-04-02,2026-04-02T12:20:50+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,146.00,UPI/DE/BLUE TOKAI/Bangalore coffee,327099.05,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260402_1135,2026-04-02,2026-04-02T20:45:20+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,280.00,UPI/DE/ZOMATO/Bangalore dinner order,326819.05,food_delivery,dinner,False,False,True,False
TXN_AARAV_20260403_1136,2026-04-03,2026-04-03T10:59:10+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,297.00,UPI/DE/OLA/Bangalore trip,326522.05,commute,cab_to_work,False,False,True,False
TXN_AARAV_20260403_1137,2026-04-03,2026-04-03T18:03:53+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,236.00,UPI/DE/OLA/Bangalore trip,326286.05,commute,cab_from_work,False,False,True,False
TXN_AARAV_20260403_1138,2026-04-03,2026-04-03T21:51:51+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,487.00,UPI/DE/SWIGGY/Bangalore dinner order,325799.05,food_delivery,dinner,False,False,True,False
TXN_AARAV_20260403_1139,2026-04-03,2026-04-03T21:52:21+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,1433.90,CARD/DE/BYG BREWSKI/Bangalore dining,324365.15,eating_out,friday_social,False,False,True,False
TXN_AARAV_20260404_1140,2026-04-04,2026-04-04T10:52:23+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,3967.60,UPI/DE/BLINKIT/Bangalore grocery,320397.55,groceries,weekly_grocery,False,False,False,True
TXN_AARAV_20260404_1141,2026-04-04,2026-04-04T14:44:21+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,6160.70,CARD/DE/H&M/shopping,314236.85,fashion,impulse_shopping,False,False,True,False
TXN_AARAV_20260404_1142,2026-04-04,2026-04-04T21:52:34+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,2468.70,CARD/DE/EMPIRE RESTAURANT/Bangalore dining,311768.15,eating_out,weekend_dining,False,False,True,False
TXN_AARAV_20260405_1143,2026-04-05,2026-04-05T10:15:00+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,42000.00,UPI/DE/RENT TO LANDLORD/APR26,269768.15,rent,monthly_rent,False,True,False,True
TXN_AARAV_20260405_1144,2026-04-05,2026-04-05T13:50:16+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,611.00,UPI/DE/ZOMATO/Bangalore lunch order,269157.15,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260405_1145,2026-04-05,2026-04-05T14:49:38+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,ATM,10000.00,ATM/DE/HDFC ATM BANGALORE/CASH WITHDRAWAL,259157.15,cash_withdrawal,atm,False,False,False,False
TXN_AARAV_20260405_1146,2026-04-05,2026-04-05T17:34:44+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,318.00,UPI/DE/STARBUCKS/Indiranagar coffee,258839.15,coffee,weekend_coffee,False,False,True,False
TXN_AARAV_20260405_1147,2026-04-05,2026-04-05T19:33:29+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,1470.30,UPI/DE/BIGBASKET/Bangalore grocery,257368.85,groceries,grocery_topup,False,False,False,True
TXN_AARAV_20260405_1148,2026-04-05,2026-04-05T22:22:56+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,2601.30,CARD/DE/EMPIRE RESTAURANT/Bangalore dining,254767.55,eating_out,weekend_dining,False,False,True,False
TXN_AARAV_20260406_1149,2026-04-06,2026-04-06T09:07:01+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,78.00,CARD/DE/BMRCL METRO/Bangalore fare,254689.55,commute,metro,False,False,False,False
TXN_AARAV_20260406_1150,2026-04-06,2026-04-06T12:26:58+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,FT,10000.00,NACH/DE/SIP MUTUAL FUND/HDFC BLUECHIP FUND/APR26,244689.55,sip,mutual_fund_sip,False,True,False,True
TXN_AARAV_20260406_1151,2026-04-06,2026-04-06T13:40:58+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,216.00,UPI/DE/SWIGGY/Bangalore lunch,244473.55,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260406_1152,2026-04-06,2026-04-06T17:05:18+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,3445.00,CARD/DE/WORK TRAVEL CAB/CLIENT VISIT,241028.55,work_expense,client_visit,False,False,False,False
TXN_AARAV_20260407_1153,2026-04-07,2026-04-07T08:16:31+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,CARD,32.00,CARD/DE/BMRCL METRO/Bangalore fare,240996.55,commute,metro,False,False,False,False
TXN_AARAV_20260407_1154,2026-04-07,2026-04-07T12:31:33+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,383.00,UPI/DE/SWIGGY/Bangalore lunch,240613.55,food_delivery,lunch,False,False,True,False
TXN_AARAV_20260407_1155,2026-04-07,2026-04-07T20:44:37+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,529.00,UPI/DE/SWIGGY/Bangalore dinner order,240084.55,food_delivery,dinner,False,False,True,False
TXN_AARAV_20260408_1156,2026-04-08,2026-04-08T10:54:35+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,152.00,UPI/DE/RAPIDO/Bangalore trip,239932.55,commute,cab_to_work,False,False,True,False
TXN_AARAV_20260408_1157,2026-04-08,2026-04-08T11:59:55+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,239.00,UPI/DE/THIRD WAVE COFFEE/Bangalore coffee,239693.55,coffee,morning_coffee,False,False,True,False
TXN_AARAV_20260408_1158,2026-04-08,2026-04-08T18:48:03+05:30,e69326fa-f75f-53d1-915f-cd743d715fa5,deposit,DEBIT,UPI,211.00,UPI/DE/RAPIDO/Bangalore trip,239482.55,commute,cab_from_work,False,False,True,False
